197,EFM192A_BREAST,3.0,EFM192A_BREAST_amplicon3_ecDNA_1,ecDNA,['chr9:30672820-30831681'],[],0.6071590296262496,158861.0,4.761719881976847,7.454762216321065,LowCN,GRCh38,breast,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/EFM192A_BREAST_amplicon3_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/EFM192A_BREAST.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/EFM192A_BREAST/EFM192A_BREAST_AA_results/EFM192A_BREAST_amplicon3.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/EFM192A_BREAST/EFM192A_BREAST_AA_results/EFM192A_BREAST_amplicon3.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/EFM192A_BREAST/EFM192A_BREAST_AA_results/EFM192A_BREAST_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/EFM192A_BREAST_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/EFM192A_BREAST_sample_metadata.json,[]
203,EFM19_BREAST,3.0,EFM19_BREAST_amplicon3_ecDNA_1,ecDNA,"['chr10:73510310-75322649', 'chr10:75323055-76495820', 'chr10:76501259-79332425', 'chr10:79333023-80373461', 'chr10:80728784-80729315', 'chr10:89016947-89017944', 'chr10:102501600-102501693', 'chr10:102504933-102505398', 'chr10:102514238-102514721', 'chr10:102519611-102809310', 'chr10:103513720-104303834']",['TRIM8'],1.3955657121042893,7939090.0,11.21527433644373,15.480712917793468,None,GRCh38,breast,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/EFM19_BREAST_amplicon3_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/EFM19_BREAST.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon3.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon3.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/EFM19_BREAST_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/EFM19_BREAST_sample_metadata.json,"['ADK', 'AGAP5', 'ANXA11', 'AP3M1', 'ARL3', 'BEND3P3', 'BMS1P21', 'BMS1P4', 'BMS1P4-AGAP5', 'C10orf55', 'CAMK2G', 'CFAP43', 'CHCHD1', 'COL17A1', 'COMTD1', 'DLG5', 'DLG5-AS1', 'DUPD1', 'DUSP13', 'DYDC1', 'DYDC2', 'EIF5AL1', 'FUT11', 'GLUD1P3', 'GSTO1', 'GSTO2', 'KAT6B', 'KCNMA1', 'KCNMA1-AS1', 'KCNMA1-AS2', 'KCNMA1-AS3', 'LRMDA', 'MAT1A', 'MBL1P', 'MYOZ1', 'NDST2', 'NEURL1-AS1', 'NUTM2B', 'NUTM2B-AS1', 'NUTM2E', 'PLAC9', 'PLAU', 'POLR3A', 'PPIF', 'RPS24', 'SAMD8', 'SEC24C', 'SFR1', 'SFTPA1', 'SFTPA2', 'SFTPD', 'SFXN2', 'SH3PXD2A', 'SH3PXD2A-AS1', 'SLK', 'SNORD172', 'STN1', 'SYNPO2L', 'TMEM254', 'TMEM254-AS1', 'TRIM8', 'USP54', 'VCL', 'VDAC2', 'WBP1L', 'ZCCHC24', 'ZMIZ1', 'ZMIZ1-AS1', 'ZNF503', 'ZNF503-AS1', 'ZNF503-AS2', 'ZSWIM8', 'ZSWIM8-AS1']"
204,EFM19_BREAST,4.0,EFM19_BREAST_amplicon4_ecDNA_1,ecDNA,"['chr16:53121415-53551212', 'chr16:53721354-53817020']",['AKTIP'],0.7975799056838991,525463.0,26.87333189609169,34.6797761803192,None,GRCh38,breast,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/EFM19_BREAST_amplicon4_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/EFM19_BREAST.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon4.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon4.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/EFM19_BREAST_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/EFM19_BREAST_sample_metadata.json,"['AKTIP', 'RBL2']"
209,EFM19_BREAST,9.0,EFM19_BREAST_amplicon9_ecDNA_1,ecDNA,['chr20:63360660-63520156'],['EEF1A2'],0.5370809820306626,159496.0,6.795974974008372,6.795974974008372,LowCN,GRCh38,breast,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/EFM19_BREAST_amplicon9_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/EFM19_BREAST.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon9.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon9.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/EFM19_BREAST_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/EFM19_BREAST_sample_metadata.json,"['CHRNA4', 'EEF1A2', 'KCNQ2']"
215,ES2_OVARY,1.0,ES2_OVARY_amplicon1_ecDNA_1,ecDNA,"['chr11:69046023-69296849', 'chr11:69296859-70626486', 'chr11:71406159-71599875', 'chr11:71600262-71611995', 'chr11:71613093-71613276', 'chr11:75510014-75546945', 'chr11:90851966-90852388', 'chr11:90853120-92595482', 'chr11:92600234-92606980', 'chr11:98728345-98728427', 'chr11:99226447-101964378', 'chr11:102009446-102101446', 'chr11:102109659-103528366', 'chr11:103528699-103678076', 'chr4:221217-225280', 'chr4:1679101-1799396', 'chr4:1799627-1808100', 'chr4:2008446-2010174']","['BIRC2', 'BIRC3', 'CCND1', 'CTTN', 'FGF3', 'FGF4', 'FGFR3', 'MMP12', 'YAP1']",1.6077562143417925,8105202.0,9.84079488101568,25.45414204083989,None,GRCh38,ovary,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/ES2_OVARY_amplicon1_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/ES2_OVARY.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/ES2_OVARY/ES2_OVARY_AA_results/ES2_OVARY_amplicon1.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/ES2_OVARY/ES2_OVARY_AA_results/ES2_OVARY_amplicon1.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/ES2_OVARY/ES2_OVARY_AA_results/ES2_OVARY_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/ES2_OVARY_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/ES2_OVARY_sample_metadata.json,"['ANGPTL5', 'ANO1', 'ARHGAP42', 'BIRC2', 'BIRC3', 'CCND1', 'CEP126', 'CFAP300', 'CTTN', 'DCUN1D5', 'DHCR7', 'DYNC2H1', 'FADD', 'FAM53A', 'FAT3', 'FGF19', 'FGF3', 'FGF4', 'FGFR3', 'FLJ42102', 'KRTAP5-10', 'KRTAP5-11', 'KRTAP5-7', 'KRTAP5-8', 'KRTAP5-9', 'LTO1', 'MMP1', 'MMP10', 'MMP12', 'MMP13', 'MMP20', 'MMP27', 'MMP3', 'MMP7', 'MMP8', 'MYEOV', 'NADSYN1', 'NELFA', 'PGR', 'PGR-AS1', 'PPFIA1', 'SLBP', 'SMIM38', 'SNORD13I', 'TACC3', 'TMEM123', 'TMEM129', 'TPCN2', 'TRPC6', 'WTAPP1', 'YAP1']"
217,ES2_OVARY,3.0,ES2_OVARY_amplicon3_ecDNA_1,ecDNA,"['chr6:161057224-161595680', 'chr6:161599834-161600293']",[],0.6839060806879262,538915.0,7.327473427273529,7.327473427273529,LowCN,GRCh38,ovary,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/ES2_OVARY_amplicon3_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/ES2_OVARY.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/ES2_OVARY/ES2_OVARY_AA_results/ES2_OVARY_amplicon3.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/ES2_OVARY/ES2_OVARY_AA_results/ES2_OVARY_amplicon3.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/ES2_OVARY/ES2_OVARY_AA_results/ES2_OVARY_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/ES2_OVARY_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/ES2_OVARY_sample_metadata.json,"['AGPAT4', 'AGPAT4-IT1']"
230,FU97_STOMACH,2.0,FU97_STOMACH_amplicon2_ecDNA_1,ecDNA,['chr5:682050-847029'],[],1.4543411142195652,164979.0,14.551358633903869,20.549541895948963,None,GRCh38,stomach,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/FU97_STOMACH_amplicon2_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/FU97_STOMACH.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FU97_STOMACH/FU97_STOMACH_AA_results/FU97_STOMACH_amplicon2.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FU97_STOMACH/FU97_STOMACH_AA_results/FU97_STOMACH_amplicon2.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FU97_STOMACH/FU97_STOMACH_AA_results/FU97_STOMACH_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/FU97_STOMACH_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/FU97_STOMACH_sample_metadata.json,"['TPPP', 'ZDHHC11B']"
232,FUOV1_OVARY,10.0,FUOV1_OVARY_amplicon10_ecDNA_1,ecDNA,"['chr19:29324166-29459290', 'chr19:29465260-29897908', 'chr19:29902190-30355562']",['CCNE1'],0.6748830129051282,1021144.0,23.73621923581977,23.736219235819785,None,GRCh38,ovary,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/FUOV1_OVARY_amplicon10_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/FUOV1_OVARY.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FUOV1_OVARY/FUOV1_OVARY_AA_results/FUOV1_OVARY_amplicon10.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FUOV1_OVARY/FUOV1_OVARY_AA_results/FUOV1_OVARY_amplicon10.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FUOV1_OVARY/FUOV1_OVARY_AA_results/FUOV1_OVARY_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/FUOV1_OVARY_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/FUOV1_OVARY_sample_metadata.json,"['C19orf12', 'CCNE1', 'PLEKHF1', 'POP4', 'URI1', 'VSTM2B']"
233,FUOV1_OVARY,11.0,FUOV1_OVARY_amplicon11_ecDNA_1,ecDNA,['chr20:35741129-35754752'],[],0.4608635664051214,13623.0,8.883797436852005,8.883797436852005,None,GRCh38,ovary,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/FUOV1_OVARY_amplicon11_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/FUOV1_OVARY.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FUOV1_OVARY/FUOV1_OVARY_AA_results/FUOV1_OVARY_amplicon11.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FUOV1_OVARY/FUOV1_OVARY_AA_results/FUOV1_OVARY_amplicon11.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FUOV1_OVARY/FUOV1_OVARY_AA_results/FUOV1_OVARY_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/FUOV1_OVARY_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/FUOV1_OVARY_sample_metadata.json,['RBM39']
234,FUOV1_OVARY,11.0,FUOV1_OVARY_amplicon11_ecDNA_2,ecDNA,"['chr20:33829704-34228098', 'chr20:34231419-34654057', 'chr20:34656466-34820343']",['PIGU'],0.4230058009405191,984909.0,7.472565596484205,7.763426942752215,LowCN,GRCh38,ovary,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/FUOV1_OVARY_amplicon11_ecDNA_2_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/FUOV1_OVARY.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FUOV1_OVARY/FUOV1_OVARY_AA_results/FUOV1_OVARY_amplicon11.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FUOV1_OVARY/FUOV1_OVARY_AA_results/FUOV1_OVARY_amplicon11.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FUOV1_OVARY/FUOV1_OVARY_AA_results/FUOV1_OVARY_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/FUOV1_OVARY_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/FUOV1_OVARY_sample_metadata.json,"['AHCY', 'ASIP', 'DYNLRB1', 'EIF2S2', 'ITCH', 'MAP1LC3A', 'NCOA6', 'PIGU', 'RALY', 'RALY-AS1', 'TP53INP2']"
236,FUOV1_OVARY,2.0,FUOV1_OVARY_amplicon2_ecDNA_1,ecDNA,"['chr3:195616638-195779204', 'chr3:195779907-196329043', 'chr3:196330040-196609593', 'chr17:75241255-76068300', 'chr5:176607395-176960586', 'chr5:176963179-177598967']","['FGFR4', 'MUC4', 'NSD1', 'TFRC']",1.084421867407445,2807279.0,7.296328942624363,16.4605424417714,None,GRCh38,ovary,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/FUOV1_OVARY_amplicon2_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/FUOV1_OVARY.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FUOV1_OVARY/FUOV1_OVARY_AA_results/FUOV1_OVARY_amplicon2.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FUOV1_OVARY/FUOV1_OVARY_AA_results/FUOV1_OVARY_amplicon2.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FUOV1_OVARY/FUOV1_OVARY_AA_results/FUOV1_OVARY_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/FUOV1_OVARY_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/FUOV1_OVARY_sample_metadata.json,"['ACOX1', 'CASKIN2', 'CDK3', 'DBN1', 'DDX41', 'DOK3', 'EIF4E1B', 'EVPL', 'F12', 'FAM193B', 'FBF1', 'FBXO45', 'FGFR4', 'GALK1', 'GGA3', 'GPRIN1', 'GRB2', 'GRK6', 'H3-3B', 'HK3', 'ITGB4', 'LLGL2', 'LMAN2', 'MIF4GD', 'MRPL38', 'MRPS7', 'MUC20', 'MUC4', 'MXD3', 'MYO15B', 'NSD1', 'PCYT1A', 'PDLIM7', 'PFN3', 'PRELID1', 'PRR7', 'PRR7-AS1', 'RAB24', 'RECQL5', 'RGS14', 'RNF168', 'SAP30BP', 'SDHAP1', 'SDHAP2', 'SLC25A19', 'SLC34A1', 'SLC51A', 'SMCO1', 'SMIM5', 'SMIM6', 'SNCB', 'SRP68', 'TCTEX1D2', 'TEN1', 'TEN1-CDK3', 'TFRC', 'TM4SF19', 'TM4SF19-AS1', 'TM4SF19-TCTEX1D2', 'TMED9', 'TMEM94', 'TNK2', 'TNK2-AS1', 'TRIM47', 'TRIM65', 'TSEN54', 'TSPAN17', 'UBXN7', 'UBXN7-AS1', 'UIMC1', 'UNC13D', 'UNC5A', 'UNK', 'WBP2', 'WDR53', 'ZDHHC19', 'ZNF346']"
239,FUOV1_OVARY,5.0,FUOV1_OVARY_amplicon5_ecDNA_1,ecDNA,"['chr8:127679520-128452922', 'chr8:128459020-128603350']","['MYC', 'PVT1']",0.5286863777591413,917732.0,8.44312190563759,9.869849110481727,None,GRCh38,ovary,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/FUOV1_OVARY_amplicon5_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/FUOV1_OVARY.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FUOV1_OVARY/FUOV1_OVARY_AA_results/FUOV1_OVARY_amplicon5.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FUOV1_OVARY/FUOV1_OVARY_AA_results/FUOV1_OVARY_amplicon5.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FUOV1_OVARY/FUOV1_OVARY_AA_results/FUOV1_OVARY_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/FUOV1_OVARY_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/FUOV1_OVARY_sample_metadata.json,"['CASC11', 'MYC', 'PVT1', 'TMEM75']"
241,FUOV1_OVARY,8.0,FUOV1_OVARY_amplicon8_ecDNA_1,ecDNA,['chr14:93916060-94754941'],[],0.7048410134584739,838881.0,5.180754121354603,5.924156860040696,LowCN,GRCh38,ovary,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/FUOV1_OVARY_amplicon8_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/FUOV1_OVARY.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FUOV1_OVARY/FUOV1_OVARY_AA_results/FUOV1_OVARY_amplicon8.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FUOV1_OVARY/FUOV1_OVARY_AA_results/FUOV1_OVARY_amplicon8.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FUOV1_OVARY/FUOV1_OVARY_AA_results/FUOV1_OVARY_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/FUOV1_OVARY_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/FUOV1_OVARY_sample_metadata.json,"['ASB2', 'CCDC197', 'DDX24', 'FAM181A', 'FAM181A-AS1', 'IFI27', 'IFI27L1', 'IFI27L2', 'OTUB2', 'PPP4R4', 'SERPINA1', 'SERPINA10', 'SERPINA11', 'SERPINA12', 'SERPINA13P', 'SERPINA2', 'SERPINA3', 'SERPINA4', 'SERPINA5', 'SERPINA6', 'SERPINA9']"
242,FUOV1_OVARY,9.0,FUOV1_OVARY_amplicon9_ecDNA_1,ecDNA,['chr17:44548242-45133191'],['FZD2'],0.7428224849594374,584949.0,6.261724808503378,8.005198271279006,None,GRCh38,ovary,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/FUOV1_OVARY_amplicon9_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/FUOV1_OVARY.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FUOV1_OVARY/FUOV1_OVARY_AA_results/FUOV1_OVARY_amplicon9.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FUOV1_OVARY/FUOV1_OVARY_AA_results/FUOV1_OVARY_amplicon9.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FUOV1_OVARY/FUOV1_OVARY_AA_results/FUOV1_OVARY_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/FUOV1_OVARY_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/FUOV1_OVARY_sample_metadata.json,"['ACBD4', 'ADAM11', 'C1QL1', 'CCDC103', 'CCDC43', 'DBF4B', 'DCAKD', 'EFTUD2', 'FAM187A', 'FZD2', 'GFAP', 'GJC1', 'HIGD1B', 'KIF18B', 'MEIOC', 'NMT1', 'PLCD3']"
244,GB1_CENTRAL_NERVOUS_SYSTEM,1.0,GB1_CENTRAL_NERVOUS_SYSTEM_amplicon1_ecDNA_1,ecDNA,"['chr12:56828372-57158607', 'chr12:58744208-60016777', 'chr12:60022248-60128064', 'chr12:60131254-60246346']",['LRIG3'],0.454776937964039,1823712.0,6.482918804580672,8.217117632075345,None,GRCh38,central nervous system,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/GB1_CENTRAL_NERVOUS_SYSTEM_amplicon1_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/GB1_CENTRAL_NERVOUS_SYSTEM.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/GB1_CENTRAL_NERVOUS_SYSTEM/GB1_CENTRAL_NERVOUS_SYSTEM_AA_results/GB1_CENTRAL_NERVOUS_SYSTEM_amplicon1.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/GB1_CENTRAL_NERVOUS_SYSTEM/GB1_CENTRAL_NERVOUS_SYSTEM_AA_results/GB1_CENTRAL_NERVOUS_SYSTEM_amplicon1.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/GB1_CENTRAL_NERVOUS_SYSTEM/GB1_CENTRAL_NERVOUS_SYSTEM_AA_results/GB1_CENTRAL_NERVOUS_SYSTEM_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/GB1_CENTRAL_NERVOUS_SYSTEM_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/GB1_CENTRAL_NERVOUS_SYSTEM_sample_metadata.json,"['GPR182', 'LRIG3', 'LRP1', 'LRP1-AS', 'MYO1A', 'NAB2', 'NEMP1', 'RDH16', 'SDR9C7', 'SLC16A7', 'STAT6', 'TAC3', 'ZBTB39']"
247,GCIY_STOMACH,1.0,GCIY_STOMACH_amplicon1_ecDNA_1,ecDNA,['chr1:168651249-168981235'],[],1.020881492757628,329986.0,7.44456135224932,7.44456135224932,LowCN,GRCh38,stomach,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/GCIY_STOMACH_amplicon1_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/GCIY_STOMACH.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/GCIY_STOMACH/GCIY_STOMACH_AA_results/GCIY_STOMACH_amplicon1.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/GCIY_STOMACH/GCIY_STOMACH_AA_results/GCIY_STOMACH_amplicon1.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/GCIY_STOMACH/GCIY_STOMACH_AA_results/GCIY_STOMACH_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/GCIY_STOMACH_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/GCIY_STOMACH_sample_metadata.json,['DPT']
